Line_number2,objID,ra,dec,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,specObjID,Redshift
2045,1237651822715142509,229.238219268429,3.59892400247332,STAR,21.81355,21.14313,21.05194,21.21661,20.79691,5376254064554864640,2.313477
2046,1237651822717632743,234.817675964996,3.38946177894691,GALAXY,19.76902,19.50677,19.11938,18.89238,18.23971,667827453783205888,0.3588822
2052,1237651823248933239,222.158084469508,4.48116157865994,STAR,20.44183,20.27087,19.93976,19.90115,19.7811,5379708180299968512,0.8791335
2053,1237651823248932941,222.158329840207,4.4697903428697,STAR,19.95131,19.24865,19.11458,19.03116,18.68957,661072604097964032,0.8239393
2058,1237652599026155774,316.215983036103,-7.20261452404177,GALAXY,19.17532,18.99269,18.72216,18.60079,17.81789,718408013240625152,0.3528059
2084,1237652599565189676,321.296668508346,-7.3354866970489,STAR,20.38404,20.27447,19.71572,19.48649,19.40154,720630677623564288,1.485244
2084,1237652599565189676,321.296668508346,-7.3354866970489,STAR,20.38404,20.27447,19.71572,19.48649,19.40154,720630677992663040,1.483185
2093,1237652600100159752,316.951176518788,-6.36500427211679,STAR,20.07227,19.73022,19.63365,19.22987,19.12191,718433027130157056,1.755806
2098,1237666184013283697,320.868288283988,-6.00369849360712,STAR,19.35543,19.28792,19.00461,19.02337,19.10396,720676032478210048,1.147338
2098,1237666184013283697,320.868288283988,-6.00369849360712,STAR,19.35543,19.28792,19.00461,19.02337,19.10396,720676307725215744,0.7149499
2101,1237652615668367551,24.6979885151971,-10.5242566239905,STAR,19.47863,19.4202,19.16011,19.16317,19.24422,746543142479620096,1.103104
2107,1237652615668433092,24.8705779278724,-10.574172757935,GALAXY,20.19689,19.54163,18.75025,18.30229,18.09538,746529673462179840,0.2202227
2111,1237652899151413295,32.3368586808604,-10.1330863719559,GALAXY,15.66699,13.54891,12.51226,12.04421,11.69929,751031624124098560,0.0128568
2113,1237652899151413389,32.2377278133758,-10.054519454463,STAR,20.02294,19.62383,19.29223,18.93554,18.81973,751035747292702720,1.730417
2118,1237652899154231487,38.8712505066132,-9.42017986546589,STAR,19.70019,19.59295,19.54919,19.20623,19.22057,512318299623680000,1.784674
2123,1237652899695689864,49.3009802945725,-7.98064687558127,STAR,19.47769,19.07025,18.80911,18.65928,18.52358,516806231462012928,2.6472
2126,1237652616742830166,26.3163352150076,-9.66465178791673,STAR,20.20452,18.7247,18.41859,18.35903,18.34847,8087445795181883392,2.986149
2136,1237652900224238383,30.1594787759831,-9.47738518990694,GALAXY,24.04986,22.70718,21.00601,20.07798,19.56982,8088738270613794816,0.5857421
2139,1237652900224303317,30.2129534215263,-9.36261004545216,STAR,21.64437,20.88305,20.73166,20.714,20.57272,4950705684783755264,0.8970669
2140,1237652900224303601,30.3023259368854,-9.33799863516377,GALAXY,21.36154,21.01924,19.66932,19.12121,18.5771,4950707883807010816,0.3383634
2156,1237652900229218318,41.6420778428078,-8.42671364415765,GALAXY,18.18625,17.98692,17.92262,17.61095,17.63879,513449971983345664,1.685877
2156,1237652900229218318,41.6420778428078,-8.42671364415765,GALAXY,18.18625,17.98692,17.92262,17.61095,17.63879,7946716826951151616,1.686215
2157,1237652900229218350,41.5192407668877,-8.35005241231405,STAR,19.74012,19.5323,19.13942,19.06694,18.97227,513459042954274816,1.235804
2158,1237652900229218444,41.6446440918769,-8.44131695999094,GALAXY,21.02861,18.78127,17.44915,16.95244,16.57659,7945507639038504960,0.1913753
2164,1237652900229284180,41.7208090006953,-8.43328007109045,STAR,22.64068,21.89803,21.94299,21.82487,21.12972,7945493345387343872,2.551669
2164,1237652900229284180,41.7208090006953,-8.43328007109045,STAR,22.64068,21.89803,21.94299,21.82487,21.12972,7946717101829058560,2.551774
2167,1237652900229284117,41.6812082053932,-8.40376356996897,STAR,22.84337,22.1337,22.31972,22.09884,21.26302,7946718751096500224,3.704739
2167,1237652900229284117,41.6812082053932,-8.40376356996897,STAR,22.84337,22.1337,22.31972,22.09884,21.26302,7945503790747807744,1.669635
2173,1237652900754685966,15.3002814976053,-9.75022297732691,STAR,18.29216,18.11893,17.99519,17.96972,17.42051,740994731944732672,0.3502424
2175,1237652900761043096,30.00719150256,-8.92793901331659,GALAXY,19.31623,17.79329,17.08202,16.69175,16.44249,749979941017249792,0.05241122
2186,1237652900761108942,30.0763433375998,-8.94599376421122,STAR,26.5047,21.64831,21.22804,21.3598,20.62024,4950716679900033024,3.218007
2190,1237652900765565171,40.2678513307822,-8.03907600040162,GALAXY,22.06871,20.93811,19.90772,19.12115,18.65026,7945584329974542336,0.5849602
2193,1237652901284937819,359.965566866785,-9.44264872747076,GALAXY,18.16462,16.48851,15.7527,15.30664,14.98072,731961694116407296,0.04226489
2208,1237652630713860216,10.794693869873,-9.43847065362895,GALAXY,18.82455,17.08904,16.20102,15.69875,15.36151,738721491687860224,0.09636335
2213,1237652901826134129,9.98208721429187,-9.08115995411077,STAR,19.51432,19.22689,19.14227,19.2588,19.12337,737578274707761152,0.7877728
2223,1237673701279531827,37.9068716376446,-7.48179155348588,STAR,23.08175,25.52758,21.54197,19.47753,19.10963,511326265240741888,5.420631
2223,1237673701279531827,37.9068716376446,-7.48179155348588,STAR,23.08175,25.52758,21.54197,19.47753,19.10963,4941761426160807936,5.422866
2229,1237679437742080155,38.1433578680578,-7.51767182001385,STAR,18.15281,17.71593,17.67223,17.71589,17.63991,512376023984138240,0.6970086
2230,1237652934569165558,315.522238035304,-6.79891558410044,GALAXY,18.66905,16.83218,15.76671,15.23633,14.85393,717244456620812288,0.1263138
2231,1237652599562698834,315.535560173001,-6.75052310337108,GALAXY,19.41509,19.03122,18.49516,18.35443,17.77697,717311251952199680,0.3249717
2232,1237652934569230744,315.547932958664,-6.77916764298315,STAR,19.61819,19.47948,18.96439,18.56981,18.00579,717240058574301184,0.3578318
2253,1237652935108591971,321.301987498655,-7.2249727131221,GALAXY,18.40576,16.52952,15.62297,15.10926,14.79488,720703245390997504,0.06401436
2253,1237652935108591971,321.301987498655,-7.2249727131221,GALAXY,18.40576,16.52952,15.62297,15.10926,14.79488,720703245760096256,0.06399342
2260,1237652935644938495,320.142419360755,-6.68950795161939,GALAXY,19.91463,19.59427,19.10248,18.84343,18.37146,719588614941468672,0.3687098
2281,1237652944237953779,333.80627689419,13.7381844919564,STAR,22.82302,21.89738,21.92699,21.92713,21.8534,5675693412683804672,2.229951
2284,1237656243308396869,333.558764313215,13.9836765711565,GALAXY,19.54717,18.0611,17.14705,16.65763,16.3199,828777542356854784,0.09941284
2284,1237656243308396869,333.558764313215,13.9836765711565,GALAXY,19.54717,18.0611,17.14705,16.65763,16.3199,828773969128613888,0.09937443
2286,1237656243308397225,333.692745695001,13.979388051232,STAR,21.87289,21.29279,21.43676,21.50736,21.07712,5675896822334943232,2.290011
2287,1237678600220312488,333.703072018847,14.067096903372,STAR,22.02464,21.1928,21.18088,20.92692,20.75537,5675892974044246016,2.381942
2290,1237656243308462114,333.724349556414,14.0061996223852,STAR,19.05591,18.81224,18.65806,18.41468,18.49401,828775618211506176,1.527918
2290,1237656243308462114,333.724349556414,14.0061996223852,STAR,19.05591,18.81224,18.65806,18.41468,18.49401,828775893273962496,1.527791
2298,1237652947988775000,359.972674989865,-9.61545384307363,GALAXY,19.38649,19.17705,18.70094,18.51006,18.11201,731963893139662848,0.3584029
2322,1237652947993428179,10.7983557051314,-9.63779051440229,GALAXY,17.02392,15.52491,14.80847,14.4265,14.12568,737640122236823552,0.05419774
2340,1237652948530299067,10.7526410203308,-9.22954120304997,GALAXY,18.20724,16.27888,15.36226,14.92528,14.56742,737624179318220800,0.07628306
2345,1237680240920821842,16.8165872307773,-8.57485394641698,GALAXY,18.83558,18.69566,18.42698,18.34338,17.85574,742080775444260864,0.3556196
2346,1237670955177738275,24.7205230553259,-10.4531798415786,GALAXY,18.97869,16.75182,16.1655,15.70025,15.50803,746527474438924288,0.04823156
2348,1237670955177738545,24.7928910857489,-10.339203820827,STAR,21.90321,20.97918,20.18575,20.06772,19.91332,2156113775365744640,0.9726614
2354,1237670955177804042,24.8758686883148,-10.4549365985038,STAR,20.69677,20.148,20.20931,20.1295,19.62377,2156109927075047424,2.3407
2354,1237670955177804042,24.8758686883148,-10.4549365985038,STAR,20.69677,20.148,20.20931,20.1295,19.62377,3225763506913568768,2.339992
2356,1237670955715330055,26.3191554719624,-9.75481795578914,STAR,17.45521,16.67401,16.55571,16.47769,16.39242,747648701907888128,2.728795
2356,1237670955715330055,26.3191554719624,-9.75481795578914,STAR,17.45521,16.67401,16.55571,16.47769,16.39242,8087448269083045888,2.725031
2360,1237670955715395887,26.4796863526484,-9.76576116649835,GALAXY,22.08072,21.42123,20.54904,19.63477,19.00928,8087432875920257024,0.6481952
2367,1237670955717034285,30.3702331013178,-9.57835704065329,STAR,21.49983,21.44802,20.77469,20.70417,20.58474,8088470264654524416,4.125118
2368,1237670955717099798,30.4135726021786,-9.4771414194495,GALAXY,23.66877,21.08763,19.27295,18.33713,17.79394,749898302278887424,0.5052166
2371,1237670956790710362,30.0917346323713,-8.75336141232736,STAR,19.14983,19.06537,18.76068,18.37397,18.15227,749985988331202560,1.941671
2371,1237670956790710362,30.0917346323713,-8.75336141232736,STAR,19.14983,19.06537,18.76068,18.37397,18.15227,4950715580388405248,1.942402
2373,1237670956790645488,30.007793581088,-8.67034455747623,GALAXY,21.7726,20.77652,19.69682,19.22601,18.7886,4950718329167474688,0.3796213
2374,1237670956790710333,30.1631731355193,-8.76527694795214,STAR,18.08443,17.7476,17.76355,17.68626,17.59327,749985713453295616,0.4320236
2377,1237670956790644941,29.9555539832473,-8.83303370352441,GALAXY,20.06346,19.32119,17.88194,17.23058,16.84264,749977741993994240,0.4052182
2380,1237670956790645242,29.9634715286265,-8.83943607631712,GALAXY,23.38041,22.51163,21.03821,19.83734,19.30673,8088728100131237888,0.6179712
2385,1237650797293076604,144.685232051442,0.954372571012173,STAR,18.89298,17.55944,16.61327,15.6704,15.78547,536082871048235008,0.1701674
2385,1237650797293076604,144.685232051442,0.954372571012173,STAR,18.89298,17.55944,16.61327,15.6704,15.78547,536085074886551552,0.170223
2386,1237650797293076712,144.689996776789,0.990749685424077,GALAXY,19.9598,19.18358,18.59452,18.17627,18.02523,536083695681955840,0.1719319
2386,1237650797293076712,144.689996776789,0.990749685424077,GALAXY,19.9598,19.18358,18.59452,18.17627,18.02523,536084250252830720,0.1719568
2394,1237673710404632885,135.840565007031,1.05477419236634,STAR,20.05851,19.91525,19.73392,19.86221,19.60577,528057258886588416,0.998454
2401,1237653664180666645,139.932073223247,1.14123895997065,STAR,20.14343,19.83607,19.68335,19.9137,19.56646,532587521939367936,0.7647428
2404,1237651735744020639,150.37258057943,1.60939270780855,GALAXY,19.55581,17.78793,16.89929,16.64615,16.44695,562968678572779520,0.1041728
2406,1237653664721797242,149.518318953404,1.87120381045553,STAR,19.35369,17.03198,15.91122,15.40171,15.10308,3551140888744927232,-1.086445E-05
2408,1237653664721797334,149.649923130781,1.86584454151506,STAR,21.65015,19.82189,19.82901,19.46391,19.31078,562998365386729472,2.937933
2408,1237653664721797334,149.649923130781,1.86584454151506,STAR,21.65015,19.82189,19.82901,19.46391,19.31078,5333470966297849856,2.934587
2415,1237653664721862790,149.744499094374,2.02749573872316,STAR,19.58998,18.93351,18.86465,18.87282,18.67999,563090999241369600,2.446672
2415,1237653664721862790,149.744499094374,2.02749573872316,STAR,19.58998,18.93351,18.86465,18.87282,18.67999,5333459971181572096,2.448349
2423,1237653664721928220,149.85194204544,1.99842126472961,STAR,19.05037,19.01157,18.70324,18.68909,18.82552,563090449485555712,1.239325
2423,1237653664721928220,149.85194204544,1.99842126472961,STAR,19.05037,19.01157,18.70324,18.68909,18.82552,3551132917285625856,1.24101
2429,1237653664721928587,149.839664644088,1.92920345173164,GALAXY,23.11228,21.32508,19.89172,19.34019,18.81039,5333461620449013760,0.3725048
2430,1237653664721928638,149.862016769443,1.89480179179371,GALAXY,22.6263,20.88486,19.54818,18.8963,18.47221,5333460520937385984,0.4436951
2436,1237651736280695048,149.955828543976,2.02804835235028,STAR,19.49278,19.4986,19.43039,19.1178,19.0002,564161927610132480,1.753413
2438,1237651736280760426,150.05889173001,2.01513452128961,STAR,20.51386,20.02007,19.74276,19.78276,19.80334,563102818991368192,2.497976
2439,1237651736280760512,150.090743173503,1.99997491445201,GALAXY,21.49571,19.33678,17.70516,17.16895,17.11911,563102544113461248,0.2190718
2440,1237651736280760574,150.101628198733,1.84832393402574,STAR,21.18875,20.75707,20.00252,19.68692,19.92887,562982422468126720,1.660814
2450,1237651736280760378,150.105193790667,1.98112954162065,STAR,18.80393,18.66453,18.54742,18.66098,18.5472,564152032005482496,0.372453
2455,1237651736280826041,150.195570222342,2.00442179590701,STAR,20.73002,20.48123,20.35901,20.30867,20.54642,5333439630216458240,1.917876
2456,1237651736280826050,150.245169505357,1.90006043190422,STAR,20.69521,20.33778,20.10217,20.07397,20.31666,562969778084407296,1.560018
2457,1237651736280826172,150.232568459383,1.94258981917357,GALAXY,23.90249,20.42299,19.04491,18.72147,18.71367,5333428635100180480,0.2184987
2459,1237651736280825866,150.198309140688,1.98629486995373,GALAXY,23.51395,21.72244,19.5811,18.92387,18.68566,564150932493854720,0.4379431
2459,1237651736280825866,150.198309140688,1.98629486995373,GALAXY,23.51395,21.72244,19.5811,18.92387,18.68566,563101444601833472,0.4377149
2463,1237651736280826042,150.208197351789,1.8753277055504,STAR,21.98014,21.7789,21.12403,21.11474,21.4852,5333428909978087424,1.146733
2472,1237653664722125087,150.327189929746,1.92856335751733,GALAXY,21.26982,20.78985,20.38261,19.99321,19.66936,5333426985832738816,0.5283909
2478,1237653664722125388,150.343379010102,2.01996319844549,GALAXY,23.4463,22.00383,20.25195,19.66553,19.31562,5333427810466459648,0.4246511
2481,1237653664722190366,150.420664323497,1.9453096200605,GALAXY,19.91488,19.35394,18.96661,18.82062,18.61579,5333416265594368000,2.201859
2482,1237653664722190426,150.506297285118,2.05818945038883,STAR,19.65763,19.42785,18.93263,18.57762,18.47178,564137463476414464,2.016006
2484,1237653664722190581,150.443666560349,2.04909629501759,STAR,20.47243,20.20215,20.20589,20.17843,20.17124,5333418739495530496,0.6687599
2485,1237653664722190597,150.462960321548,2.00901336965711,STAR,20.36119,20.21226,19.97104,20.04104,19.85405,5333416540472274944,0.9672236
2490,1237653664722256093,150.581221798148,1.92694547345504,STAR,20.19881,20.00667,19.87421,19.64656,19.76204,563122335322761216,1.507459
2495,1237653665255063946,141.271120769743,2.20879133485694,STAR,20.51762,20.4166,20.52869,20.19721,20.22807,532724960892839936,0.8435619
2498,1237653665258733836,149.761504363308,2.31843308653155,GALAXY,19.56687,19.44967,18.87815,18.66197,18.06555,564174846871758848,0.3455749
2511,1237653665258734477,149.789761816672,2.32124808724642,STAR,22.96009,21.33318,20.56286,20.12658,19.93138,5333462719960641536,0.3776126
2516,1237653665258799389,149.848132122112,2.37424937207824,STAR,21.42027,20.69709,20.64597,20.5678,20.71319,5333464369228083200,2.734801
2517,1237653665258799431,149.916913343308,2.38518719563406,STAR,20.70983,20.30633,19.96317,19.89713,19.95885,5333453923867619328,1.130621
2518,1237653665258799434,149.919757116524,2.32742487401731,STAR,21.25229,20.77494,20.2386,19.89511,19.78299,5333452274600177664,1.453753
2520,1237653665258799399,149.868003153577,2.35187385541607,GALAXY,20.86023,20.29497,19.63626,19.21973,18.75634,5333464918983897088,0.3458666
2537,1237653665258864926,149.993885372517,2.30143988967951,STAR,20.77714,20.63338,20.43602,20.02278,19.90908,5333453374111805440,1.79511
2539,1237653665258864851,150.090898818529,2.39125363772485,GALAXY,20.76294,18.64507,17.22143,16.72019,16.37874,564182543453153280,0.2205726
2544,1237653665258865334,150.058032022582,2.38044055758239,GALAXY,23.38797,20.6384,19.04734,18.40558,18.04986,5333442378995527680,0.3472206
2551,1237653665258930356,150.154341615043,2.43734313486977,STAR,20.13606,17.66882,16.53996,16.10185,15.88918,5333442104117620736,1.638495E-05
2552,1237653665258930408,150.230051998311,2.39552345734453,GALAXY,17.85212,16.20682,15.44062,15.06756,14.7885,563114088985552896,0.04448929
2553,1237653665258930543,150.231782914439,2.36400633130647,STAR,20.58544,20.54205,20.58134,20.31716,20.44221,5333431658757156864,1.931188
2554,1237653665258930448,150.137989969681,2.29165131385802,GALAXY,20.75164,19.66113,18.53199,17.99501,17.61929,5333441004605992960,0.1854471
2557,1237653665258930908,150.208976593839,2.43846183024446,STAR,25.11323,22.57018,21.38577,21.04409,21.23668,5333430834123436032,3.717831
2561,1237653665258995833,150.309567036358,2.39913065222836,STAR,19.24487,19.17236,19.18306,18.9846,19.03251,563111615084390400,1.802462
2562,1237653665258995939,150.335590863488,2.3049251741634,GALAXY,19.03623,17.76497,17.08842,16.70551,16.4612,563111340206483456,0.1228933
2571,1237653665258996331,150.308058745711,2.43004688571725,GALAXY,22.03964,21.87239,20.62026,20.29246,20.09038,5333430559245529088,0.3729483
2577,1237653665259061345,150.41566498532,2.43020136257718,GALAXY,18.82918,16.8672,15.72788,15.26219,14.94559,563121785566947328,0.1240651
2578,1237653665259061548,150.4991080794,2.44492632433736,STAR,19.87634,19.80683,19.84147,19.47682,19.34054,5333409393646694400,2.029815
