objid,ra,dec,devrad_r,fracdev_r,exprad_r,redshift,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,petrorad_r,petroR50_r,snMedian,clean,h_m_2mass,j_m_2mass,k_m_2mass,classification,w1mag,w2mag,w3mag,w4mag
1237674371287548171,116.588946651538,17.6036056948204,0.05142346,0,0.04516216,0.0003493434,17.51369,15.96027,15.29521,15.02669,14.8843,1.192041,0.6165183,67.58797,1,13.387,13.908,13.295,6,13.255,13.371,12.048,8.555
1237667211042160837,126.292022678102,16.3659250171292,0.003917635,0,0.004518464,0.0008578859,18.8692,17.72289,17.28548,17.10879,17.04476,0.9325271,0.4836837,32.28337,1,15.668,16.176,15.369,6,16.054,16.032,11.841,8.499
1237667211579097294,126.178187076071,16.8527039465663,0,0,0,0.0002079063,18.45675,16.92915,16.29789,16.03608,15.88034,0.8997739,0.4731089,65.2748,1,14.416,14.951,14.34,6,14.328,14.45,12.024,8.393
1237671124296859958,133.534062405775,11.2937152424083,0.1396665,1,0.2007235,0.0002112858,20.08094,18.58031,17.98625,17.77288,17.7114,1.55467,0.7608928,27.47366,1,16.071,16.653,15.322,6,15.365,15.035,11.559,8.352
1237664668966256694,140.284104400708,31.1451952776287,0.08838293,1,0.1391569,0.0003623972,15.86396,14.85201,14.52916,14.40737,14.3829,1.465641,0.7368741,67.9839,1,13.319,13.589,13.258,6,13.185,13.188,12.109,8.088
1237667111724646482,146.663262957137,25.7365808942692,4.399043E-05,0,0,0.0002351537,17.27885,16.31391,16.02757,15.91436,15.91411,1.104132,0.5658242,41.56739,1,14.78,15.049,14.924,6,14.731,14.796,12.093,8.103
1237667111724974146,147.368232515874,26.0690202244211,0.008232257,0.9645021,0.01115742,0.0005132531,17.40087,16.44658,16.20569,16.11905,16.12747,0.9938106,0.5116484,34.71801,1,15.019,15.389,14.865,6,14.964,15.062,12.012,8.332
1237668495776350368,162.856360177634,16.4380387823915,0.00859887,0,0.008975508,0.0005226557,19.60927,17.93265,17.23837,16.95923,16.81182,1.146984,0.5890184,37.88179,1,15.238,15.814,15.204,6,15.138,15.422,11.918,8.246
1237658803106152470,163.048190992062,53.8594945569858,0.06519171,1,0.07299484,0.000358167,17.59233,16.36093,16.55523,16.69281,16.80028,1.384387,0.696008,38.61061,1,16.05,16.128,15.403,6,16.32,16.615,12.279,8.458
1237658611442581543,164.62627473483,46.9320396331386,0.002278846,1,0.003201291,0.0002114284,18.51472,17.39188,16.92058,16.68498,16.57934,1.637312,0.8186501,43.95767,1,15.229,15.652,15.068,6,15.109,15.168,11.808,8.053
1237658203968438413,163.771960413995,47.5398146180769,0.01249434,1,0.0176009,0.0004541411,17.67108,16.49213,16.0363,15.84741,15.77517,1.079387,0.5449131,60.99011,1,14.465,14.905,14.507,6,14.323,14.364,12.118,8.754
1237671139864150124,170.088588259174,-12.9448766367859,0.05333591,1,0.0383884,0.0002552246,18.6653,17.04746,16.39057,16.13416,16.00506,1.09511,0.5575286,65.95282,1,14.44,14.943,14.467,6,14.282,14.251,11.978,8.156
1237665024902561837,178.051126018065,34.6168631620739,0.0502529,0,0.05611445,0.0002965704,18.34799,17.48145,17.12016,16.99981,16.9697,1.23569,0.6372778,37.46088,1,16.003,16.273,15.513,6,15.433,15.344,12.536,8.726
1237665025975844895,176.678756836586,35.350021230846,0.004027372,1,0.004084078,0.0003091035,18.07808,17.22767,16.91713,16.82345,16.77913,1.31574,0.6706017,29.15215,1,15.715,16.154,15.707,6,15.543,15.509,12.198,8.339
1237662237469376723,191.81726274345,9.72675606427074,0.06842724,1,0.0918619,0.0007086548,20.92627,17.98546,16.89647,16.4959,16.25294,1.471225,0.7320032,63.64551,1,14.555,15.127,14.232,6,14.322,14.657,12.182,8.451
1237661950257070187,190.920760063588,12.6504194228383,0.05480428,1,0.06790756,0.0008049578,18.30543,17.01041,17.07043,17.18438,17.22002,1.339717,0.6734846,28.66468,1,16.494,16.571,16.326,6,16.401,16.977,12.212,8.353
1237648704583958663,199.070801759795,0.0541020391203721,0.05892241,0,0.05605235,0.0004131435,19.53675,18.17706,17.63472,17.412,17.28999,1.310497,0.6659212,33.69112,1,15.879,16.497,16.466,6,15.989,16.497,11.872,8.609
1237668589729415210,200.238385616681,16.5345170366314,0.003044013,1,0.002799269,0.0002132115,16.87185,15.42855,14.78473,14.49899,14.34975,0.9590404,0.4985991,52.16092,1,12.814,13.363,12.774,6,12.7,12.7,11.804,8.638
1237673451096703134,79.0890295362337,15.7017196125498,0.05536406,1,0.06192231,0.0002015146,16.78035,15.30625,14.63309,14.33529,14.18211,1.099273,0.5709,50.12693,1,12.72,13.144,12.642,6,12.408,12.424,11.664,7.763
1237671262802936172,118.859366587629,8.45680944443592,0.07000752,1,0.1146736,0.0003175577,15.93369,14.93405,14.7051,14.63001,14.6212,1.30196,0.6728659,70.41558,1,13.645,13.89,13.549,6,13.368,13.153,11.419,8.49
1237667781732794685,119.071484588066,8.85548219188585,0.03468968,1,0.0453584,0.0006561295,18.98734,17.69235,17.14912,16.93546,16.8251,1.105846,0.5655109,52.96823,1,15.35,15.897,15.042,6,15.497,15.489,12.023,8.285
1237667536919855798,119.339810467807,10.0945639514515,0.0450357,0,0.041792,0.0003510074,19.58114,18.07977,17.51366,17.3159,17.20786,1.27613,0.6489,28.91655,1,15.994,16.28,15.598,6,15.763,15.598,12.048,8.263
1237664667887403179,129.281051848608,24.6705085465313,0.06326275,0,0.06526074,0.0002144615,16.9722,15.88594,15.60255,15.51596,15.51585,1.42967,0.7201085,47.29978,1,14.576,14.772,14.34,6,14.339,14.504,12.144,7.919
1237660344466407789,128.394743506545,31.5767095130043,0.03860936,0.9846414,0.03819246,0.000443321,19.47234,18.33857,17.86397,17.63218,17.54294,1.278775,0.642554,28.33976,1,16.093,16.614,15.973,6,15.909,15.814,11.746,7.836
1237660413188505618,141.70602290436,8.02790995922726,2.351092E-05,0,5.371897E-08,0.0008363288,17.44737,16.50439,16.23672,16.15438,16.13201,0.9795319,0.5028286,40.60177,1,15.016,15.3,15.041,6,15.056,14.902,12.281,8.63
1237661063876182073,142.384665729678,8.29384136402767,0.08287941,1,0.1289994,0.0002691421,18.56015,16.95813,16.35159,16.12856,16.00714,1.611124,0.7916778,39.68792,1,14.733,15.078,14.547,6,14.461,14.492,11.519,8.221
1237661358609596492,156.804274635641,44.9572763898058,0.052897,1,0.0624261,0.000566293,18.49891,17.32345,16.79953,16.57592,16.45179,1.446625,0.719606,28.98219,1,14.934,15.563,15.145,6,14.812,14.867,12.391,8.547
1237661069258457110,173.758501172779,14.4704204986532,0,1,9.201046E-06,0.000209377,18.46747,17.45475,17.0152,16.83755,16.76561,0.9698294,0.4979936,48.18692,1,15.572,16.054,15.374,6,15.509,15.744,12.182,8.312
1237674650465468523,179.806295274929,0.143201434819597,0.07515846,0,0.1055582,0.0002874246,15.3021,14.34819,14.00166,14.24122,14.01739,1.086772,0.5663931,62.3398,1,13.216,13.484,13.15,6,13.078,13.159,12.152,8.018
1237648721767497758,179.753771766742,0.219741578920387,0.004262278,0,0.005648681,0.0005232497,18.66624,17.58168,17.117,16.91312,16.82046,1.113545,0.574245,30.34446,1,15.373,15.807,15.329,6,15.418,15.665,12.081,8.485
1237671763172524168,191.697103159525,-7.79454380719337,0.006490403,1,0.008356378,0.0004456349,18.53893,17.62071,17.3018,17.17797,17.14067,1.131342,0.5928488,35.12331,1,15.683,16.505,15.837,6,16.102,15.745,12.271,8.389
1237671763172524048,191.738612506688,-7.90214593871074,0.02089135,1,0.01944661,0.0004794562,18.07602,17.01994,16.89915,16.86118,16.90421,1.143146,0.6004692,40.25057,1,15.77,16.197,15.572,6,15.741,15.838,12.257,7.946
1237671762635718866,192.118523285339,-7.65719237310539,0.07091039,0,0.1010557,0.000266532,19.33156,18.01231,17.44787,17.21135,17.0962,1.210779,0.6405264,33.58816,1,15.728,16.192,15.269,6,15.525,15.754,11.927,8.125
1237671265493647392,191.4794033243,-6.98347749146262,4.128713E-05,0,4.614679E-05,0.0004790533,18.39024,16.93576,16.35316,16.11175,15.98547,1.170149,0.5994973,50.26995,1,14.545,15.037,14.392,6,14.357,14.246,12.094,8.474
1237661971725615167,192.296532899288,7.60565718983734,0.01151549,0,0.0139983,0.0002428674,18.66645,17.74499,17.41476,17.29593,17.27998,1.138775,0.5758914,30.06747,1,16.578,16.359,16.204,6,15.298,15.086,11.375,8.343
1237658492821766226,192.869111621891,10.1009078890791,7.28548E-05,0,2.915614E-05,0.0002347643,17.91107,16.63422,16.1518,15.98555,15.92687,1.256676,0.6328042,44.13317,1,14.782,15.06,14.587,6,14.546,15.02,11.99,7.976
1237651539251953789,201.572332851991,66.9760451082202,0.05767732,1,0.05355372,0.0003844684,19.52102,18.44862,17.97991,17.80103,17.71455,1.32378,0.6655552,30.34264,1,16.322,16.656,16.388,6,17.084,15.589,12.672,8.628
1237662237478944781,213.901950833428,8.6973793604804,0.01076887,0,0.0139884,0.0005394083,17.35639,16.41009,16.02621,15.874,15.8379,1.13181,0.5814869,51.17908,1,14.687,15.012,14.589,6,14.596,14.604,12.323,8.968
1237676304021258429,72.0715078378936,-5.04529196112468,0.05518312,0,0.05617775,0.0002488602,19.39999,18.20823,17.78795,17.66429,17.61156,1.621328,0.808983,31.89981,1,15.669,16.644,15.819,6,16.527,15.828,11.952,8.243
1237676302946861361,71.1986574247546,-6.33251166754562,0.09115285,0,0.1427851,0.0006358297,19.34864,17.96734,17.32366,17.02629,16.87239,1.477196,0.7456146,45.52681,1,15.536,15.967,15.13,6,15.381,15.232,11.109,7.575
1237663531861934244,109.96035595446,37.8160772722563,8.654798E-05,0.7698427,0.04177973,0.0002885934,16.06253,14.9695,14.64392,14.55477,14.54353,1.195923,0.6247442,60.43923,1,13.524,13.812,13.514,6,13.363,13.417,11.863,8.583
1237670359252533296,126.02210751556,13.3916514139608,0.01787467,0,0.02353023,0.0002294997,16.46479,15.27425,15.1966,15.21051,15.28107,1.07627,0.549744,54.38403,1,14.437,14.627,14.388,6,14.24,14.325,11.923,7.929
1237651190281273397,125.310467447797,46.1879853432073,0.008761706,0,0.02949138,0.000751149,18.85104,17.72666,17.25025,17.05089,16.97929,1.281604,0.6611049,37.41782,1,15.576,16.07,15.533,6,15.509,15.331,11.916,8.97
1237667210505290153,126.49607337244,15.960197349084,0,1,4.057148E-07,0.0002607256,19.40468,17.82042,17.19003,16.92814,16.79916,0.9706229,0.5033741,50.87168,1,15.349,15.785,15.094,6,15.186,15.184,11.596,9.093
1237667430088179774,127.969753829056,15.7579314630648,0.001423743,0,0.004032751,0.0004910802,18.78077,17.49166,16.94437,16.72789,16.60126,1.038573,0.5241679,56.25002,1,15.225,15.724,15.332,6,14.804,14.806,11.463,8.167
1237667293184328011,127.614255500551,15.7405930736389,0.0002484042,1,6.132291E-05,0.0003731387,19.33936,18.21481,17.81828,17.69247,17.6508,1.172935,0.6017109,35.1706,1,16.083,16.528,15.276,6,16.55,15.766,12.219,8.207
1237671123760251083,134.247976136712,10.9895582831139,0.06450173,1,0.094368,0.0006308582,17.88218,16.99229,16.72188,16.61779,16.59341,1.367957,0.6841931,25.87876,1,15.468,15.853,15.398,6,15.47,15.484,11.935,8.24
1237661382232637567,139.051656538249,31.6626103845756,0,0,0,0.0002768065,18.415,16.59162,15.87856,15.59681,15.50376,1.061642,0.5367093,54.34957,1,13.981,14.482,13.888,6,13.858,13.793,11.946,8.563
1237654605860306962,154.779244610305,4.66647852328059,0.0001157447,1,0.0002632342,0.0003393853,16.64627,15.71781,15.3365,15.20188,15.15901,1.198954,0.6169094,46.80821,1,13.972,14.327,13.986,6,13.887,13.947,11.369,7.68
1237648704047415508,199.90330549835,-0.394836018635237,0.04548979,1,0.06921418,0.0006352589,19.68881,18.18232,17.58972,17.33043,17.23862,1.255215,0.6409326,34.97604,1,15.81,16.235,15.44,6,15.765,15.726,12.169,8.353
1237651203694985253,199.489436055988,-0.138569949313002,0.01873025,0,0.02242163,0.0004530442,18.26851,17.06309,16.94489,16.91148,16.94245,1.241107,0.6342884,34.90572,1,16.058,16.422,15.828,6,15.82,15.51,12.274,8.078
1237671067918270720,21.1331541652848,38.5419850225179,0.01102639,0,0.02327576,0.0003188509,18.14432,17.20037,16.86079,16.72545,16.66253,0.9142543,0.47688,32.30921,1,15.723,16.017,15.301,6,15.372,15.276,12.718,8.905
1237673473640497166,70.2059203868239,10.6433338317467,7.771777E-05,0,0.0002544789,0.000220457,19.05043,17.28208,16.43415,16.07299,15.8447,1.016775,0.5303792,37.35237,1,14.317,14.769,14.187,6,14.125,14.107,10.24,7.28
1237673430691480340,101.280236947597,37.9656122671283,0.0002003135,1,3.007837E-06,0.0006649875,22.25956,19.26349,17.81912,17.18408,16.82519,19.39699,1.366204,32.85541,1,15.147,15.574,14.638,6,14.638,14.732,11.682,8.285
1237673706109796691,100.155990554784,37.7859127752952,3.759716E-05,1,0.002750346,0.0008033886,17.46756,16.36377,15.91451,15.73773,15.6529,1.02017,0.5204456,76.83916,1,14.535,14.835,14.33,6,14.253,14.503,11.179,8.428
1237648720667541603,119.823295638803,-0.576591124518317,0.09976047,0,0.1570422,0.0002732199,18.01252,16.87004,16.52507,16.40445,16.38462,1.443032,0.7308082,48.33168,1,15.376,15.619,15.617,6,15.009,15.487,12.394,8.664
1237648720667541940,119.906674867517,-0.557197997800001,0.1416448,0,0.2123387,0.0002774919,18.63622,17.59496,17.26908,17.1628,17.10395,1.55155,0.7809867,37.47428,1,16.222,16.178,15.265,6,15.523,15.906,12.089,8.61
1237646797600064462,119.855290540059,0.576478518089912,0.06733332,1,0.09162015,0.0002878839,19.84051,17.88791,17.15059,16.88511,16.76104,1.235257,0.6324012,35.59874,1,15.428,15.835,15.282,6,15.105,15.043,11.918,8.636
1237671262803460228,119.969625271331,8.7764691141709,0.01078772,0.6571659,0.009656862,0.0002057708,17.07827,15.90164,16.00162,16.10896,16.21655,1.326362,0.6841901,59.14447,1,15.549,15.625,15.337,6,15.43,15.693,11.759,8.067
1237667536382985019,119.559416261751,9.66244487479852,0.004233902,0,0.00416811,0.0003038568,19.47544,18.01793,17.49055,17.2983,17.21534,1.298285,0.6541451,32.37989,1,16.088,16.337,15.636,6,15.882,15.614,12.264,8.259
1237660344466931789,129.418620206687,32.2273055025895,0.009388465,1,0.01459228,0.0004179275,17.37433,16.41184,16.03968,15.90679,15.87694,1.234972,0.6237378,37.72368,1,14.654,15.075,14.72,6,14.603,14.647,12.261,8.244
1237667253459157066,135.827277101797,20.2127179862641,2.270448E-06,1,0.006167705,0.0003605263,17.57878,17.06295,16.91795,16.88144,16.97537,1.182182,0.5928089,38.1684,1,16.186,16.273,15.858,6,15.915,15.697,12.408,8.348
1237658492262940685,142.139022783673,7.03543765566246,0.02078024,0,0.02485739,0.0009483687,17.716,16.81787,16.5366,16.43876,16.40138,1.369614,0.684819,37.003,1,15.558,15.562,15.422,6,15.282,15.74,12.241,8.456
1237661358073249840,158.614300934977,44.9296157827315,0.03118886,0,0.08709694,0.0002146877,17.38734,15.97081,15.45986,15.29596,15.24235,1.334228,0.6719925,45.152,1,13.922,14.334,13.889,6,13.877,13.916,12.636,8.675
1237671139867099150,173.567040251841,-7.21165008507271,0.01312115,0,0.01497537,0.0002584564,18.58898,17.62616,17.33246,17.20903,17.17399,0.9779049,0.5010267,28.41305,1,15.933,16.556,16.802,6,15.922,16.158,12.134,8.341
1237671127511859218,173.41046937081,-6.90347914018662,0.03772746,1,0.04525637,0.0004405624,17.93411,16.70465,16.63518,16.65174,16.76517,1.224867,0.6237757,41.41311,1,15.906,16.032,15.415,6,15.608,16.116,12.299,8.568
1237648720694083648,180.57456615645,-0.566289938188486,0.05442307,0,0.06642707,0.0005543052,19.23386,18.25051,17.99043,17.86484,17.8462,1.210384,0.627755,34.88237,1,16.12,16.759,17.019,6,16.686,15.691,11.775,8.28
1237648720694018070,180.330545839202,-0.490310055070276,0.05022527,1,0.05991313,0.0005319865,17.81283,16.85153,16.50748,16.37648,16.32963,1.243099,0.6358391,42.30812,1,15.103,15.463,15.033,6,14.633,14.572,12.094,8.227
1237674649928663188,179.879613582628,-0.386198491952958,0.02683826,0,0.03603739,0.0004385951,19.60153,18.32427,17.80802,17.5889,17.52814,1.078434,0.5448841,34.45964,1,15.906,16.51,15.142,6,15.899,15.468,11.706,8.253
1237674650465730688,180.381357326145,0.0988746352852568,0.030707,1,0.03663933,0.000341163,18.97264,17.70568,17.28261,17.10951,17.06243,1.102056,0.5675448,31.02908,1,15.759,16.238,15.921,6,15.631,15.292,11.591,8.065
